start,start_lat,start_lng,end,end_lat,end_lng,start_type,end_type,type,index,success,polyline,distance,duration
cs lab sabende,10.370727,-13.584125,hp siguiri laboratory,11.420392,-9.167615,center,prefecture,center_prefecture,10,1,wmh~@xa|qAgoBaCwt@dy@_m@_e@mrBw`CypDwaCq_AgdBkr@i[c{@x^{xBeo@hI}uBbfA}kDdXgm@q~@gd@kzAobBvGohCm}AitEdpAwzG|_ByxEao@efB|x@icApaCktA|p@}\bP_y@rzA{u@|@qtC{bA{fClUynBicAsyFi^{^eqAeyArRss@wBinAkWcm@vcAwiCz|AucFoh@_lArV__AneCwcBri@wh@ekAsf@wk@ifAaX{hBdb@{qAhJqcBifAsNyzCim@cf@chBpAsvAy_AwhAkmBiQ{wAlPi_A_z@i|Cu|Dn}@_fAfgBqcC~m@qxBiq@u}Cot@cxF`Ni`Bx_@eeD`jA{yAsgBaiQda@ipDgRurBxFwmBvbAaK`e@md@zuEoCbcBguA|sAxEhtDa~C|qBoRpvCj[v_CqrAzvA^|mJ~RjnAsp@_b@a|AxTksAtWafByWecAsjAktAjc@i{@o{@s}AdQ{bAsDotAqf@u_EocAyvDhUqqCewFyfAoXy`Dlg@kfAsD{zAo}A}wCuBauEuj@}sByNmrAedAqGshBlVg|@|PihDmGitCon@}xAazBca@sdFmnAegF`_@cfBYazBgaCu{DoxBsgAu`Dm~CueA`F{iBqs@ecBy{AuoBwdCyiBsoA}a@suA{eAq^uc@ysB~CcmC_EagAwp@yKcy@k{Bw_A}uAmoAk{A}jBoyItd@wjCqnAipF}mCqw@mXs}Co[wwAde@u`AdcD_eFmi@eqDks@{zDc`@uzE|Xi|Cmw@ayGk_@ch@jf@wQpvAq]vZucEas@a{CdGmaBriBuwE{k@m`DiwA{mCfHyiBbVmdCaFqgA}_@h@xA_z@uo@ytAmrBo}BcuGyvKwrGybLoaHgaIsz@g{CofEuuEqyBasCeGgv@heDumBrbGgpIrk@ecFhc@mtDdtC}`A||BemC||Ba`GpYytLdAm~A`kDsyF`pAqjFtHoiDsaAqlE_G_oDbv@uwCzKmzEcaBivGBkrE`mGclOlhB}~C`{@aeGjrCmtIbfBa}@dVyqBfnBk~F`Re`EsdAaTyLk}BqlA_|CeMsjHrcAyaFapAgeD_lAclGef@omC}g@obAt^clB_KytE_v@woCsgQshJq~GilBqdL{p@ugEvSswDq{BvBcvAhhBsbFuHa~CehAqnA_tEof@eoBn{Ao{Azb@{bAon@qmA{aCoaAqnBcb@yoCfq@{rGjGo_FknBgoF}|Dk~D}pD}iEaxGq{BiwFfNuzFhiBy_MxyD{oDb[}jEan@gi@?,726951,49468
cs lab sabende,10.370727,-13.584125,hp labs forekaria,9.431525,-13.090437,center,prefecture,center_prefecture,11,1,wmh~@xa|qA}Ps@s[cEiQdHcLuKga@dFm[vLaVlR}@`d@dB~n@uCnP}BpL}@pEeCvLsL~L}Ibb@k\ra@rK|_@jSn]rK|L~Wxp@xOxe@bBvi@aA|YrKrVdSzMvOeIpR{LzO{F|k@qKrT`HtQvXzBny@hEf\hy@~s@|b@fRtXr^th@dSf_@cDf|@rT~PtUtpAl]baA``@|Xx_@pq@vq@xj@td@fI`c@vVha@vd@nr@nOhIffAo@bL}Ebc@wn@~_@{|@vq@sIlbAzRlp@`EdMiEvuAsBtkBeQjr@yS|WkAxk@qYpmAwQhP_DzLsVhTiE~TvHl[cF~z@U|f@|b@bYhP~g@c[dXcS`Hg`@zhA{rBfW}\qFsc@h@{d@}Tk[yEsJmA}o@rKig@cDcf@hWaw@tVwZr\cb@hGyb@p`@uTrVaG`f@tAvb@bEtUpQbk@~Krp@lc@ts@b]zo@sNjgAxClb@{BtP_ApPy@|U{Cvw@{g@l`Bku@nSiVxKgVxt@e^rgBiIrjAya@|lCdFzYkFrOeO|d@_jAn@gOkRmb@u|@czAa@iVnGoQz]wg@lWqz@rE_{@|Nwp@lQgv@tUciBuEyl@[mCrFqP~@yAxKmJzk@|AdUi@pb@kSvXyDbXxFdw@v[lXhDtR{EvHcHfGkGjGsG~MiIdQkAldApK`bAtDzWcDbVlC|l@rBhYbPpQhHhVo@v[f[ni@_Bp`@h@xUpA|C`Fv@oDiAaDtCsHLYRs@Ry@`E{KbCoKToE_FaDd@eHNkCRuGv@{c@_@eOU}BdLmHpXgVrD}Ar\{Nv\iApEf@`ZpCbAwJa@aHpMg@`PaBxO{DrGsHk@oB_@yEa@_R~Cge@pCo[yXwOoW}ThFa^nWut@yIeI`BuSpFiGnMz@|H}DjZwUpQqLvBcDfDiGlDwFhMy`@~VkHlDuQkDma@vIyN~IeAvO{Sn`AePrb@oWdm@qcAtm@eUvi@kHfVyHjIsM|N{[vQmR|[ar@nZgh@f`@_p@nl@gy@|C}E`d@kh@fWiOdTA~aBbRxp@_HjVGdJv@rXrC|r@oWh^Ifo@aOrN{DjGkMzDeJx@oBrBcFrBeFv@mBvJuTj]mTnm@}a@xCu\pI_NlK{S~Uyq@b}@w{AfPm`@z@kQ~Pkf@fWu~@dJmLlDkQoAuJnEwNbZcMhfAmpAd_@ch@[gGsNmGIaHbNy~@v\c]xOgQyAgk@cEwp@fFaGiD{PnHqRuCeb@tM_]dRcOdNeChRuV`FsQfJ_K|]wWlQiYr\wc@fa@mo@lq@aUbg@cR|NeWfMuU,182293,14155
cs lab sabende,10.370727,-13.584125,hp labs coyah,9.706859,-13.392595000000002,center,prefecture,center_prefecture,12,1,wmh~@xa|qAqE@kJu@_SeGsG`AsFbFuI`A}DcAeFqI}EwAiZ|HuE\wTxKcQzJ}CpFfA|YeCbIrBpj@MlCeAtGoAxG}BpL}@pEeCvLsL~L}Ibb@yBbHiIhIgNdN|BvQtGdMnJfRzGfJrK|L~Wxp@xOxe@tBlSQhUaA|Yf@xHjJxLnIbJtHvBdJsBpDqE~GsIpIgBzO{FhKYdFgClXoF|Iz@tIdFtQvXh@vb@pAvUtDbORbL|NhPlb@dZ|EnGhC`DzNzDvNhGtXr^th@dSf_@cDf|@rT~PtUtpAl]baA``@hG`GrPvWpq@vq@tb@lWbGfLfI`c@vVha@vd@nr@nOhIlPt@xt@eBbL}Ebc@wn@`Wca@|GwZxEoD|j@cDnSrD`VlIzVxBlp@`EdMiEnk@Xfi@mCtkBeQjr@yS|WkAjLgCl^iU|i@wLrb@_DhP_DzLsVhHeF~JZ~TvHl[cFjVqArc@z@bRjLxSpUfN`NzIfArLeCjZ}VdXcS`Hg`@zhA{rBfW}\_@sPqE_R~AiUu@qN}OyP_DqIyEsJmA}o@dJgYl@aMcDcf@xHcYnM}\tVwZtRgQ|H{OhGyb@rGcH|WqKrVaG`f@tAvb@bEtUpQzPpGfYlCrp@lc@`g@hZrKxAzo@sNfp@|DbVc@tY}AvG]tP_ApPy@|U{Cvw@{g@|a@qUn}@y^tLeKxEcJxKgV~QaJxa@cS|nA_DtWiDrjAya@bRwAxyB|HzYkFrOeO|d@_jAn@gOgKmOcF_R}o@edAwK}Ta@iVnGoQz]wg@lWqz@vBwMzAgl@x@{PbM{^fLcZdDc[tUciBMoTsD_USiA[mCrFqP~@yAxKmJnPcBjZ`EdUi@pb@kSvXyDbXxFxe@nUjPfElXhDxKiAzEqCtF_F`AcAbCeCbCeCjGsG~MiIdQkAldApKri@rFlW}@zWcDbVlC|l@rBhYbPpQhHrEf@tHeC~El@nRxSfHlFbQ`AjWaDpToB~JxCbNCtFtA|C`F~AyAg@uAg@wAa@iAfBwDl@{BLYRs@Ry@`E{KbCoKdAcBo@kB_FaDd@eHNkCRuGv@{c@_@eOU}BM_ArLmFdWoUj@WxAo@xAm@r\{N~HoBvKC~Eh@fBRhBR`ZpCbAwJa@aH`J{BnBrAxBz@rBm@nCk@bDcAxO{D`JiBmAiEk@oB_@yEa@_Rs@{FrEk]pCo[yXwOoW}TaAkGjHuUvTmj@vAgIuFcCcBaE`BuSpFiGnMz@|H}DjZwUpQqLvBcDfDiGlDwFhMy`@dCuBxRuDlDuQwCoPtAwA,131589,9494
cs lab sabende,10.370727,-13.584125,hp labs dubreka,9.790622,-13.526892000000002,center,prefecture,center_prefecture,13,1,wmh~@xa|qAaBs@oBt@kJu@_SeGsG`AsFbFuI`A}DcAeFqI{AoAaCG{RtGmFf@uE\wTxKcQzJ}CpF_@pHfBjPeCbIrBpj@MlCeAtGoAxG}BpL}@pEeCvLsL~LuBdEgF|[yBbHiIhIkKpI{ArCCbE`CrKtGdMlFjG`CzIdBhEtD|CrEnC~DlH~Wxp@pJ|UfDzNtBlSQhUaA|Yf@xHjJxLnIbJtHvBdJsBpDqE~GsIpIgBdG_AtG{DhKYdFgClXoF|Iz@tIdFbIdKpGpLh@vb@?~MpAvFtDbORbLvDlFxD`CjCxDlb@dZ|EnGhC`DzNzDnKdDfBbBfRxXlExDth@dS`ERvJ}BlHmA~CR~_@rJf[~HdDvBxBpEtBpFhDxCrUxG`z@rT|RjFnRzJtYxLjCjA|BtDhEfJhJnLpQrOpR|TlKdKtb@lWbGfLfI`c@vVha@vd@nr@fF`EfHfClPt@xt@eBbL}Ebc@wn@`Wca@|GwZxEoD|j@cDtF@xKpD`VlIzVxBlp@`EdMiEnk@Xfi@mCd|@eJnn@_Fjr@yS|WkAjLgCl^iU|i@wLrb@_DrKaAtC}AzLsVhHeF~JZ~TvHl[cFdIsAdL@rc@z@bRjLxSpUfN`NzIfArLeCjZ}VpTmNrBuC`Hg`@zhA{rB|J}NhK_Mh@cDiAoKqE_RQiGpB_MRuGiA{E}OyP_DqIyEsJqBii@b@sEdJgYl@aMgAaM_BkLBuJzAuJ|EmMnM}\jLcPhIsItRgQ|H{OhGyb@rGcH|WqKrVaG`f@tA|W`BxI`BtUpQvGpDbH~AfYlC`RtLp]vU`g@hZrKxAdFU~N}DjOcFhH{@fp@|DbVc@tY}AvG]tP_ApPy@|U{ChM}Gli@}^|a@qUn}@y^tLeKxEcJ|EuNzDqFjFwDrJiDpUoJfKsGfb@_Btk@_AtWiDrjAya@bRwAxyB|HtNeAdJeDdHcFlFaH|d@_jApAyFa@mGgKmOcF_R}o@edAwK}T}@oHZyLnGoQjXo]nDgIlWqz@vBwMzAgl@x@{PbM{^fLcZdDc[lFwh@fNk_AMoTsD_USiA[mCDqClF_L~@yANUhKwIzG}ArGEjZ`EdUi@bGeBlZePpGsBdPeAtNfBlHpCxe@nUjPfElXhDxKiAzEqCtF_F`AcAbCeCbCeCjGsGjGeFrEcBbF_A`JKldApKjZzCzGn@nCnAwBxJtAhPnGhJfJlHhJpKnQ~P~JfA|UfGxVtK~@^nBrAtGvJvEdLlDhTwCl^sHzl@uApFd@bEnA`NInD,114865,7192
cs lab sabende,10.370727,-13.584125,hp labs telimele,10.906827,-13.08431,center,prefecture,center_prefecture,14,1,wmh~@xa|qAqE@kJu@_SeGsG`AsFbFuI`A}DcAeFqI}EwAiZ|Hm[vLaVlRfA|YcArCkAqEmBkMeK}IgKgCcQmGgHaB_IsNm@_\wIq\eUqKy|@}f@klAeu@m`@aa@mPoOiO{AkU}H{IeL_HsGqMsBeg@u^{DqP{A_K|FwZr@}L_GwHsGqEyOsCqRpEeQ|OwLvJe[bBex@wVaNpAoXkMiNOyGcKcK}FsCqEqDeB}HaAiHpAoV_DeQkFyEiLD{FiHeN{LqNyVaU_F_LkDuU}PaOYyLsCiTGwQUyDoI}BsSmAmNgB}MgGaKaIkL}MeQyLgLkBwVpAqOsCgV{RcPwLsVsFab@gMoKcIyHEUwFaAmDeJIwD]qJxBoOc@{IsG{CmEe@mKkAmFyFkEcO_QiJ}GwTi@up@hCci@jD_`@aGkNkCoFcEiRmLsK{NcOiX_CuVmCeJiRaIsEgGyUcO}i@iXkMeKk@wLoH{MiL}WkR}[j@gKfCoEkLcTaHmG{DsViLkj@yVw^wMqJuW_DgQr@oJx@yHgAw[u@kLxBkNjHiLxCc@`GeHdOwKvHkWvOXjEoAdFkw@hD}T`BwFuEkEkLwLcIeSyBiQ}EuDyD}J_YwRmTeJmTwI{CkQvAcMuB}LqFqKkSyIoSp@{LkHw`@qVwc@d@mQwB}GsEiEuOaS}HyJqMgScUoLsOkAwIf@{_@nKgO|HeNjCaO`EgRtDwIXeGqCkIr@}M_BeYkDuO_EiIoHkV{MgMmMgIcM}K{Fb@ge@{BwMyGyH_Nh@mMiGoHoNLmHyFwGyOcJaHm@}UmQwNgGiCeJKoP`CgY[}L~AwIrIePfDcNnIqIvBaIuP_^gDkK]qQ~Dab@{@oRcKaIqRsGgZoEeLyFgHuc@\yr@~@kTgEkJo@mO~F{QdXs^zFgS\gLcFkTeC}TqA_L{DwJmFaGeEyJeOg^yFkIyMgEuPqP[yK`@qOhFkClQvAlDkEfAwMtUuf@|BsIaAoHyDoKoA}o@eEeLn@iJDqKxDiPhC{QqHgY{UwB_FsCy@cIAcFo@yCdBeCbD}D?sDpDaFrFcFp@yCaB_QeB{QkGwSiIPmHgD{HESfBkAfGyHoGsV}JwVgEuXoVoNiHcLqKoCeCaFvAyDXp@wGiJsFcTmMwPBkKz@gIeCyC}HqC_CeC\aAcKuBsOuDyHiIwKoIwQeF]u]m@qHuIsHeJ_IcF_NuEqBcDeHaQaNkGdA_O_TyJ_LkSaI_BmRh@sVfAgPpC{IjFqEaPtAyEpDgJvImIrVg_@vHoIJaFkF_L,107341,6750
cs lab sabende,10.370727,-13.584125,hp labs lelouma,11.430577,-12.683847,center,prefecture,center_prefecture,15,1,wmh~@xa|qAqm@wFiQdHcLuKga@dFor@d`@gA~WsNiXk]uKgRuQm@_\}_@ci@y|@}f@ymBgwA_bAoi@w~@}j@Yix@kEuV_l@sC}^t[e[bBex@wVqg@yJcWsKiUuPwi@oC_XuScHaVud@sd@kKub@wQ{\{Cag@e}@uVmX_Xev@sMqoA{l@ay@i_@an@_Cgj@iz@a`@gIyzAtH{v@qQ}^i\cS_p@wVgTm\kW}i@iXwN}XyUyf@kR}[rDwQkLcTg[mjAqe@ij@uW_DupAhBu[dMiIfWcd@nYu@pLkw@hD}T`BcMaS}`@}L_WwK}J_Y}]{i@c\cAsg@s^sQccAqVwc@eHu`@i~@s`Ag{@jJon@jSee@|@or@wEkq@k]md@mc@b@ge@uKqWm\_FaH}Wsw@wf@aSmRKoPdE}q@jY{i@}Lah@E_aA_Mq\ym@cNmUok@\yr@gCw_@nEib@``@{r@eEsa@sKum@y\cr@sUsOqQk]jG}SlQvAtFcTtUuf@}Bs_@eFmhA~D{\gDcl@{UwByGwMr@cOtIsQbE}\qJsf@cJuK{Be[w\mf@{a@m~@bXs`@?{k@wHw^fAyg@iOsZpI}Qri@wm@}BkK{NiHer@zBo^kFvB}l@hGo`@kIwZ~JeJuNmUu[mf@yL}i@et@uM}z@cNwe@y`@cOsCkHpDkfA}Me[[sy@WgXuHeaA{YaV}@ob@}_@mQiIwYfEml@iPyg@dC{r@s@kx@uIqzAgZ}~@iXok@k\ak@kfA{e@w`@qVsBaQ~@qGs[DoWaW`Lkq@wL}CnI}MwEsTfByPw^oI_LwIc`@qVai@w[aKaEqe@un@wg@}AkRk_@{j@aHcT_XqGsQiZtDw_@n@sd@pMqg@jPU~J}BzDeQ`Lm\mX{c@uUm\iU_T}@oQmb@_d@oJwRsYyj@f@e\_F{s@eKoi@iRcTqg@DsKzMaRdMuk@sGi^hPiOtV{i@tTy`@|Aio@Xkh@uS}\qoAuHyS}]{UkLhBa[`Skn@xv@k`AkKkv@{^}Yqc@wV}nAgJeJaLhJq]xKsXsAup@kEeZgF_q@bV_^tx@cN~u@uLvrAgPfa@qU`Se[l\w_@d\_VsPqd@kOx@eMmQwGwIi_@}ZmTgZqGie@eXgV}WaO_y@wRgSeYaGmn@~EkPqMq~@mv@qTq[aMub@oAyz@qS_~@_{Aou@km@wg@yn@yHiu@s@o\ob@o~@}r@uOod@e~@u`@{s@ur@o`Aki@ocA}f@^_b@xDs^uUqAzO}l@}IyWnGosA|Dkn@hUgBbCM,213753,16674
cs lab sabende,10.370727,-13.584125,hp labs tougue,11.439689,-11.663432,center,prefecture,center_prefecture,16,1,wmh~@xa|qAqm@wFu`AtBor@d`@gA~W_m@_e@uSun@w}AaqAypDwaCw~@}j@Yix@kEuV_l@sCc{@x^{xBeo@hI}uBxUwzAuFag@~v@ch@dXgm@q~@gd@qe@oMqKkd@gg@sn@vGohCzG}c@qZwn@yWmp@}q@enA}HkUhVot@h^avAnc@ywB~r@wo@bLk~@x^uhBiVk|@wWyh@l@uR`T_Jlb@sd@zgA{v@pIq]bn@`@b\jAxSi_@kL{d@yDiMhc@yD|T}XtdA}[|@qtCyh@ou@{Y_o@Xk`@|[um@oEc`ApCq_Aux@}{A`@kc@gOww@ua@{FjB_WeqAeyAoI_Zb]sXnLyp@gPo\kWcm@be@uy@pCe]nd@oLmJkc@|Lmw@xa@mcAxz@gd@uMqaAy`@ia@uFui@hBmv@hSqG~k@gHrWqH`d@oaAxZmNri@wh@ekAsf@wk@ifAlJq_@_EyYo]om@db@{qA|[uf@sP{{@ifAsN{UrQqi@qYkyAke@_n@}x@zFen@pAsvA{O}q@}n@yU{_@yMaj@{Wma@jT{wAlPi_A_z@_qA}`Au`AaeAsHut@cy@_kAuIuy@|@ue@cl@yeAo{@eNs]u^wh@ya@iZcRcYwn@wZs_Ayh@udA_`A_{@ob@mxCmaAk}@{mAem@uiB}eA{c@ub@scAcr@gE}Pqh@yQspAqqCo}@}I__B}eAmsB_g@}SucAip@_wAm}@em@shCesCkx@yuAiu@cbAaf@a`AmWsj@`jAqc@vgAcjAvDc`@`[}EoKe\c[uy@yTq\y}AyhAyNmWoh@uA_Mmt@k[{ZgRuh@cd@yp@wl@_lAqcB_EmrAHgUZ{PwFij@ks@}x@ulAa}@ku@sOnGcf@mDtMqj@dIkc@_LuzAqjBrS_^{s@wKaj@f]{dAg[gyAxSue@lK{u@kYi_AwKu[vEi_Ay@oaB_~@q`BeMkWfCsZd`@oNmJeHmEutAmWqk@|McaB}AkPve@{o@}o@}kBmhB_`Ce|@skCiPqw@qIkhAwxA{n@ei@s_Aau@o{@{Sk}@ydDo}@ixDa`AcaHi_GqyAwrA}Dmh@e^sb@ue@cbA}jA{bAgm@eiAu}@akCeFky@iwAmxAaBc{@m\_WyMi{@vXoSoOam@yXys@wLsKfBo[caAccAk}B}yAy@}u@aW}r@sJgKzF{UisAmj@cc@etBm[ygA}b@s{Ai}@_hA{s@uuAyLcTaoAyTql@wz@u}Ak|@auBkHmmBnEwfA}r@soAuyAax@kuAw[{o@ctAir@}r@rGsXbW,326949,27174
cs lab sabende,10.370727,-13.584125,hp labs koubia,11.588973,-11.897174,center,prefecture,center_prefecture,17,1,wmh~@xa|qAqm@wFu`AtBor@d`@gA~W_m@_e@uSun@w}AaqAypDwaCw~@}j@Yix@kEuV_l@sCc{@x^{xBeo@hI}uBxUwzAuFag@~v@ch@dXgm@q~@gd@qe@oMqKkd@gg@sn@vGohCzG}c@qZwn@yWmp@}q@enA}HkUhVot@h^avAnc@ywB~r@wo@bLk~@x^uhBiVk|@wWyh@l@uR`T_Jlb@sd@zgA{v@pIq]bn@`@b\jAxSi_@kL{d@yDiMhc@yD|T}XtdA}[|@qtCyh@ou@aYkpA|[um@oEc`ApCq_Aux@}{AeNc|Aua@{FjB_WeqAeyArRss@nLyp@gPo\kWcm@be@uy@pCe]nd@oLmJkc@|Lmw@xa@mcAxz@gd@uMqaAy`@ia@uFui@hBmv@hSqG~k@gHrWqH`d@oaAxZmNri@wh@ekAsf@wk@ifAlJq_@_EyYo]om@db@{qA|[uf@sP{{@ifAsN{UrQqi@qYkyAke@_n@}x@zFen@pAsvA{O}q@}n@yU{_@yMaj@{Wma@jT{wAlPi_A_z@urC_gCsHut@cy@_kAuIuy@|@ue@cl@yeAo{@eNs]u^wh@ya@mt@{aAqdAieC_`A_{@ob@mxCmaAk}@{mAem@uiB}eAohByuAgE}Pqh@yQspAqqCo}@}I__B}eAmsB_g@}SucAip@_wAm}@em@shCesCkx@yuAiu@cbAaf@a`AmWsj@`jAqc@vgAcjAvDc`@`[}EoKe\c[uy@yTq\y}AyhAyNmWoh@uA_Mmt@k[{ZgRuh@cd@yp@wl@_lAqcB_EmrAHgUZ{PwFij@ks@}x@ulAa}@ku@sOnGcf@mDtMqj@dIkc@_LuzAevG`|AoaCxl@yc@pKkuAts@uhEqAyaAyVasAwQ_RzU_z@gY}y@}a@mbAKahB~McbEnUeeAq[us@y@_q@uh@oiBdWaz@lKeT|b@{~@EkCoi@qA_s@}`@wZcvAcr@ez@qQwh@}Be\}\spA}oAybBo{@_`AoG{i@kO}Tmn@}G{fCw\yjAkSa\yGijBi^mwB_Biy@g^_i@}AsaBudAwpDyPsiCgvAkhBaq@_x@zI{m@sMuqBwaAyi@oGac@y[omB}Ncx@fg@cmAdoAilBsZoJqy@_l@{hA}h@qq@{Kfa@ol@bdAuy@qj@}dAmv@knA}Syg@ka@qQaSlQg~@qBop@}T{[wByPe]aiAcz@iyA{n@ut@hCaj@x[{oAeKalBu}@agBsP_iBg_AslA{qAi^}o@gf@qk@nHmg@_s@sL}o@`BsWbF,337597,27407
cs lab sabende,10.370727,-13.584125,hp labs mali,12.068484,-12.293811,center,prefecture,center_prefecture,18,1,wmh~@xa|qAgoBaCwt@dy@_m@_e@mrBw`CypDwaCw~@}j@Yix@kr@i[c{@x^{xBeo@a`AeU}eB}qCabAw~@e`DotAchBic@gj@iz@{{BQyvA{n@{j@geAiaCkoC_c@irBg~@io@upAhBylAnmAm{AuJ{dAus@ucBskAkr@qiCi~@s`AwjBv^uxAyCyvAyaAqJy}@oe@}^alAukArQ{eCE_aAy{@uk@gRkcDzYouAsKum@_fAcaBna@if@vQigAmEmsCa]sa@xOqo@yh@gh@qz@mQmpAk}@clAwh@kd@{y@kFfa@fNxkA__@htBiwBfr@afAuKon@~`@eG~_@rSzcA|dBfb@l{@b|@h[`n@}c@b[sfArJuw@naAmdBjv@_rAaVcs@_e@igAneAo|@nt@sfBoJcdCgZevAhIww@vaAgsCj@muAbSkz@ld@eiAdQgtAqAaiAdYgnAgTgiA}[q_@bf@kSuf@nf@}}@dpAaW|tAwZkFk|@qSwdD\ylAyx@}`B{gBxKow@}O_^qk@ecC_Gu{@`n@moAiT{j@jT_{@_[a|Al[mrChl@{lA|YwaCqEshBug@osB~i@lNhuBc}@~bCoWllAicB~qAwjBcZaxBwLkbBzXod@r@ulAy@mx@pn@e|Atd@s_AiJaXdf@cg@zn@moAmC}mB}_@ofC`CyXmTiwCgDkdAwd@ivAok@{jBsuA}gF_vAybAitAabAxNs|@}j@mpDxHilAda@gRiz@}yBnSsyBcFidA_f@qg@}_@{n@kbBc[yhBcL}wA{v@_eE_m@caBcb@wMpOm{Aw]aRjeAgHt|B`MvkArmBvpBguA|i@mbAsN_y@lPcTncA_BdP}mCd|BkkEkh@_b@s|BxNiaA}sBic@lB}xAac@sYe[wQeu@f^{x@nq@|KmBes@xk@cOe[}Tdj@cKvXql@hj@opA_`@csAzTg{@d`@afA~kA{vBhr@c}AiC{aBoQs~AggCsaAoaEa|@cjEicFqiBa_Cam@qfBmoEcvCoaBgx@ud@cpByuAo`Cms@wJdaAkYfY{h@rFycBnp@{Lbt@sa@tXrS`z@uIztA{~@pu@}dCto@mzAzlB{uCrMsx@eb@ku@ft@qRwa@cfA_[o{@|f@{n@fOi[wd@wdBd_@_s@gg@cRzO{KrGwqBr_@qyBf@cxA}r@scAeFmmBcu@geEcvAw]mhB|b@wtAks@cr@my@{mCugBitBapB__Bxe@avAeq@ybAkN}hApq@__@flBclBjo@k~A_HanBge@qsDebDe}B|H,449045,29270
cs lab sabende,10.370727,-13.584125,hp labs dalaba,10.691967,-12.249348,center,prefecture,center_prefecture,19,1,wmh~@xa|qAqm@wFm^oBga@dFor@d`@gA~WsNiXk]uKgRuQm@_\}_@ci@y|@}f@ymBgwA_bAoi@w~@}j@Yix@kEuV_l@sCc{@x^w`Bqb@cWsKhI}uBxUwzAuFag@~v@ch@dXgm@q~@gd@qe@oMqKkd@q`@}SuEuYxEerA|@iu@}C}RxL_PqZwn@cd@uf@hKwH}q@enA}HkUhVot@n_@ot@e@q`@j[giAbGqm@h[_KtVwc@bLk~@bSqp@tJcw@iT{X_Aob@wWyh@l@uR`T_JzUqLpKaWdt@ik@tRqJpIq]nD_Irh@`Jb\jAxSi_@kL{d@yDiMhc@yDdSuAv@gVtdA}[`NkrAcLeaAiG}`@o`@qS{Y_o@Xk`@|[um@oEc`A{Eu]lJ{`@ux@}{A`@kc@aRa]xAuYua@{FyJaKdN}JeqAeyAoI_Zb]sXnLyp@gPo\kWcm@jQqk@vRcMpCe]nd@oLmJkc@}Bq\zP{YuBsYne@yh@xz@gd@uMqaAy`@ia@uFui@hBmv@hSqG~k@gHrWqH`d@oaAxZmNri@wh@ekAsf@wk@ifAkBaRxMoL_EyYo]om@db@{qA|[uf@sP{{@uOh@yRqHya@kF{UrQqi@qYs]aHi]w@m\qZa`@_]}L}ZiIgYdQ}SdIua@sF}s@{O}q@}n@yUmPgJmNqBaj@{Wma@jT{wAlPa`@eQg^yg@cQs^{~@ia@u`AaeAsHut@cy@_kAuIuy@|@ue@cl@yeAmc@xCaW_Ss]u^wh@ya@iZcRcYwn@wZs_Ayh@udAeq@m_@yMqZuFqy@yZ{}AkX}d@ah@mW{j@sM_b@q^y`Akh@{g@q\aVmGyLgZscAcr@UoTqDpBqh@yQspAqqCsYuL{b@vAwi@yZgt@cj@spAkc@ya@sB}SucAip@_wAm}@em@i^cPa]ap@gkA_qAkx@yuAiu@cbAaf@a`AoIyQaPcNbBuHpViMjCgLbn@_Hxa@go@|d@{YaKmTxPuJ`[}EoKe\c[uy@kAsYmR}Aeg@{Om^_f@eV}PyNmWoh@uA_Mmt@aW_KiC{NgRuh@cd@yp@i[sd@mPkf@wd@fEaJdC{FaM`Ece@nL_\r}@gj@Gg[vGsQlR~BgD_[sd@yc@`Iur@b_@{k@JcQ~VwCvUsM_Ckg@wZmhBc^{Or]yCl`@cV`g@icAb}@sp@rpB}Mnz@cm@~Xue@vs@ss@gImcAfj@sFtX{P|@hOrTKj\nDbjAkZrtA}Unz@kT|XyXbHiv@|gAks@r\aHhIrV`}@~_@~a@}QhYnCjXkPyQoW,239401,18731
